@RELATION dataset

@ATTRIBUTE acao {venda,aluguel,tratamento,imposto,multa,selo,transferencia,novaTaxa}
@ATTRIBUTE pessoa1 {EmpAgr,EmpFer,EmpMaq,EmpSem,AT1,AT2,AT3,CD1,CD2,CD3,PrefeitoAT,PrefeitoCD,FiscalAT,FiscalCD}
@ATTRIBUTE pessoa2 {EmpAgr,EmpFer,EmpMaq,EmpSem,AT1,AT2,AT3,CD1,CD2,CD3,PrefeitoAT,PrefeitoCD,FiscalAT,FiscalCD}
@ATTRIBUTE parcela INTEGER [1,6]
@ATTRIBUTE objeto {Soja,Hortalica,Arroz,SuperPremium,Premium,Comum,Maquinas1,Maquinas2,Maquinas3,Pulverizador}
@ATTRIBUTE tipo_preco {baixo,normal,alto}
@ATTRIBUTE rodada REAL
@ATTRIBUTE jogo REAL
@ATTRIBUTE saldo_CD1 REAL
@ATTRIBUTE saldo_CD2 REAL
@ATTRIBUTE saldo_CD3 REAL
@ATTRIBUTE saldo_AT1 REAL
@ATTRIBUTE saldo_AT2 REAL
@ATTRIBUTE saldo_AT3 REAL
@ATTRIBUTE saldo_EmpAgr REAL
@ATTRIBUTE saldo_EmpFer REAL
@ATTRIBUTE saldo_EmpMaq REAL
@ATTRIBUTE saldo_EmpSem REAL
@ATTRIBUTE saldo_FiscalAT REAL
@ATTRIBUTE saldo_FiscalCD REAL
@ATTRIBUTE saldo_PrefeitoAT REAL
@ATTRIBUTE saldo_PrefeitoCD REAL
@ATTRIBUTE poluicao_mundial REAL
@ATTRIBUTE selo INTEGER [1,6]
@ATTRIBUTE prox_taxa REAL
@ATTRIBUTE val_taxa REAL
@ATTRIBUTE tratamento {Agua,Esgoto,Lixo}

@DATA
aluguel,EmpMaq,CD3,4.0,Maquinas3,baixo,4,3,1781.9000000000005,4998.3,3298.0,177.0,-2960.85,1348.0,305.25,757.5,1844.7500000000002,1166.0,0.0,0.0,6739.2738,1758.5394622999993,80.95189991499986,?,?,?,?
venda,EmpSem,CD3,5.0,Soja,baixo,4,3,1781.9000000000005,4998.3,3283.0,177.0,-2960.85,1348.0,305.25,757.5,1844.7500000000002,1191.0,0.0,0.0,6739.2738,1758.5394622999993,81.28189991499985,?,?,?,?
venda,EmpFer,CD3,5.0,SuperPremium,baixo,4,3,1781.9000000000005,4998.3,3298.0,177.0,-2960.85,1348.0,305.25,782.5,1844.7500000000002,1191.0,0.0,0.0,6739.2738,1758.5394622999993,81.31189991499986,?,?,?,?
aluguel,EmpMaq,CD3,5.0,Maquinas3,baixo,4,3,1781.9000000000005,4998.3,3573.0,177.0,-2960.85,1348.0,305.25,782.5,1929.7500000000002,1191.0,0.0,0.0,6739.2738,1758.5394622999993,81.40189991499986,?,?,?,?
venda,EmpSem,CD3,6.0,Soja,baixo,4,3,1781.9000000000005,4998.3,3558.0,177.0,-2960.85,1348.0,305.25,782.5,1929.7500000000002,1216.0,0.0,0.0,6739.2738,1758.5394622999993,81.73189991499986,?,?,?,?
venda,EmpFer,CD3,6.0,SuperPremium,baixo,4,3,1781.9000000000005,4998.3,3573.0,177.0,-2960.85,1348.0,305.25,807.5,1929.7500000000002,1216.0,0.0,0.0,6739.2738,1758.5394622999993,81.76189991499986,?,?,?,?
aluguel,EmpMaq,CD3,6.0,Maquinas3,baixo,4,3,1781.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,305.25,807.5,2014.7500000000002,1216.0,0.0,0.0,6739.2738,1758.5394622999993,81.85189991499986,?,?,?,?
venda,EmpSem,CD1,1.0,Arroz,baixo,4,3,1776.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,305.25,807.5,2014.7500000000002,1231.0,0.0,0.0,6739.2738,1758.5394622999993,82.07189991499986,?,?,?,?
venda,EmpFer,CD1,1.0,Comum,alto,4,3,1781.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,305.25,822.5,2014.7500000000002,1231.0,0.0,0.0,6739.2738,1758.5394622999993,82.16189991499986,?,?,?,?
venda,EmpAgr,CD1,1.0,Premium,normal,4,3,1991.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,325.25,822.5,2014.7500000000002,1231.0,0.0,0.0,6739.2738,1758.5394622999993,83.18189991499987,?,?,?,?
venda,EmpSem,CD1,2.0,Arroz,baixo,4,3,1986.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,325.25,822.5,2014.7500000000002,1246.0,0.0,0.0,6739.2738,1758.5394622999993,83.40189991499987,?,?,?,?
venda,EmpFer,CD1,2.0,Comum,alto,4,3,1991.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,325.25,837.5,2014.7500000000002,1246.0,0.0,0.0,6739.2738,1758.5394622999993,83.49189991499988,?,?,?,?
venda,EmpAgr,CD1,2.0,Premium,normal,4,3,2201.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,345.25,837.5,2014.7500000000002,1246.0,0.0,0.0,6739.2738,1758.5394622999993,84.51189991499987,?,?,?,?
venda,EmpSem,CD1,3.0,Soja,alto,4,3,2176.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,345.25,837.5,2014.7500000000002,1281.0,0.0,0.0,6739.2738,1758.5394622999993,84.84189991499987,?,?,?,?
venda,EmpFer,CD1,3.0,Comum,alto,4,3,2181.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,345.25,852.5,2014.7500000000002,1281.0,0.0,0.0,6739.2738,1758.5394622999993,84.93189991499987,?,?,?,?
venda,EmpAgr,CD1,3.0,SuperPremium,baixo,4,3,2756.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,370.25,852.5,2014.7500000000002,1281.0,0.0,0.0,6739.2738,1758.5394622999993,87.64189991499988,?,?,?,?
venda,EmpSem,CD1,4.0,Soja,alto,4,3,2731.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,370.25,852.5,2014.7500000000002,1316.0,0.0,0.0,6739.2738,1758.5394622999993,87.97189991499988,?,?,?,?
venda,EmpFer,CD1,4.0,Comum,alto,4,3,2736.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,370.25,867.5,2014.7500000000002,1316.0,0.0,0.0,6739.2738,1758.5394622999993,88.06189991499988,?,?,?,?
venda,EmpAgr,CD1,4.0,SuperPremium,baixo,4,3,3311.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,395.25,867.5,2014.7500000000002,1316.0,0.0,0.0,6739.2738,1758.5394622999993,90.77189991499989,?,?,?,?
venda,EmpSem,CD1,5.0,Soja,alto,4,3,3286.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,395.25,867.5,2014.7500000000002,1351.0,0.0,0.0,6739.2738,1758.5394622999993,91.10189991499989,?,?,?,?
venda,EmpFer,CD1,5.0,Comum,alto,4,3,3291.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,395.25,882.5,2014.7500000000002,1351.0,0.0,0.0,6739.2738,1758.5394622999993,91.1918999149999,?,?,?,?
venda,EmpAgr,CD1,5.0,SuperPremium,baixo,4,3,3866.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,420.25,882.5,2014.7500000000002,1351.0,0.0,0.0,6739.2738,1758.5394622999993,93.9018999149999,?,?,?,?
venda,EmpSem,CD1,6.0,Arroz,baixo,4,3,3861.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,420.25,882.5,2014.7500000000002,1366.0,0.0,0.0,6739.2738,1758.5394622999993,94.1218999149999,?,?,?,?
venda,EmpFer,CD1,6.0,Comum,alto,4,3,3866.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,420.25,897.5,2014.7500000000002,1366.0,0.0,0.0,6739.2738,1758.5394622999993,94.21189991499989,?,?,?,?
venda,EmpAgr,CD1,6.0,Premium,normal,4,3,4076.9000000000005,4998.3,3848.0,177.0,-2960.85,1348.0,440.25,897.5,2014.7500000000002,1366.0,0.0,0.0,6739.2738,1758.5394622999993,95.23189991499989,?,?,?,?
venda,EmpSem,AT1,1.0,Arroz,baixo,4,3,4076.9000000000005,4998.3,3848.0,172.0,-2960.85,1348.0,440.25,897.5,2014.7500000000002,1381.0,0.0,0.0,6739.2738,1758.5394622999993,95.45189991499988,?,?,?,?
aluguel,EmpMaq,AT1,1.0,Maquinas2,baixo,4,3,4076.9000000000005,4998.3,3848.0,117.0,-2960.85,1348.0,440.25,897.5,2069.75,1381.0,0.0,0.0,6739.2738,1758.5394622999993,95.51189991499989,?,?,?,?
venda,EmpSem,AT1,2.0,Arroz,baixo,4,3,4076.9000000000005,4998.3,3848.0,112.0,-2960.85,1348.0,440.25,897.5,2069.75,1396.0,0.0,0.0,6739.2738,1758.5394622999993,95.73189991499989,?,?,?,?
aluguel,EmpMaq,AT1,2.0,Maquinas2,baixo,4,3,4076.9000000000005,4998.3,3848.0,57.0,-2960.85,1348.0,440.25,897.5,2124.75,1396.0,0.0,0.0,6739.2738,1758.5394622999993,95.79189991499989,?,?,?,?
venda,EmpSem,AT1,3.0,Arroz,baixo,4,3,4076.9000000000005,4998.3,3848.0,52.0,-2960.85,1348.0,440.25,897.5,2124.75,1411.0,0.0,0.0,6739.2738,1758.5394622999993,96.01189991499989,?,?,?,?
aluguel,EmpMaq,AT1,3.0,Maquinas2,baixo,4,3,4076.9000000000005,4998.3,3848.0,-3.0,-2960.85,1348.0,440.25,897.5,2179.75,1411.0,0.0,0.0,6739.2738,1758.5394622999993,96.07189991499989,?,?,?,?
venda,EmpSem,AT1,4.0,Soja,alto,4,3,4076.9000000000005,4998.3,3848.0,-28.0,-2960.85,1348.0,440.25,897.5,2179.75,1446.0,0.0,0.0,6739.2738,1758.5394622999993,96.40189991499989,?,?,?,?
aluguel,EmpMaq,AT1,4.0,Maquinas2,baixo,4,3,4076.9000000000005,4998.3,3848.0,-83.0,-2960.85,1348.0,440.25,897.5,2234.75,1446.0,0.0,0.0,6739.2738,1758.5394622999993,96.46189991499989,?,?,?,?
venda,EmpSem,AT1,5.0,Soja,alto,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,1348.0,440.25,897.5,2234.75,1481.0,0.0,0.0,6739.2738,1758.5394622999993,96.79189991499989,?,?,?,?
aluguel,EmpMaq,AT1,5.0,Maquinas2,baixo,4,3,4076.9000000000005,4998.3,3848.0,-163.0,-2960.85,1348.0,440.25,897.5,2289.75,1481.0,0.0,0.0,6739.2738,1758.5394622999993,96.85189991499989,?,?,?,?
venda,EmpSem,AT1,6.0,Soja,alto,4,3,4076.9000000000005,4998.3,3848.0,-188.0,-2960.85,1348.0,440.25,897.5,2289.75,1516.0,0.0,0.0,6739.2738,1758.5394622999993,97.18189991499989,?,?,?,?
venda,EmpAgr,AT1,6.0,SuperPremium,normal,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,1348.0,470.25,897.5,2289.75,1516.0,0.0,0.0,6739.2738,1758.5394622999993,99.8918999149999,?,?,?,?
venda,EmpSem,AT3,1.0,Soja,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,1333.0,470.25,897.5,2289.75,1541.0,0.0,0.0,6739.2738,1758.5394622999993,100.2218999149999,?,?,?,?
venda,EmpFer,AT3,1.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,1348.0,470.25,922.5,2289.75,1541.0,0.0,0.0,6739.2738,1758.5394622999993,100.2518999149999,?,?,?,?
venda,EmpAgr,AT3,1.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,2503.0,495.25,922.5,2289.75,1541.0,0.0,0.0,6739.2738,1758.5394622999993,102.96189991499989,?,?,?,?
venda,EmpSem,AT3,2.0,Soja,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,2488.0,495.25,922.5,2289.75,1566.0,0.0,0.0,6739.2738,1758.5394622999993,103.2918999149999,?,?,?,?
venda,EmpFer,AT3,2.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,2503.0,495.25,947.5,2289.75,1566.0,0.0,0.0,6739.2738,1758.5394622999993,103.32189991499989,?,?,?,?
venda,EmpAgr,AT3,2.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,3658.0,520.25,947.5,2289.75,1566.0,0.0,0.0,6739.2738,1758.5394622999993,106.03189991499988,?,?,?,?
venda,EmpSem,AT3,3.0,Soja,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,3643.0,520.25,947.5,2289.75,1591.0,0.0,0.0,6739.2738,1758.5394622999993,106.3618999149999,?,?,?,?
venda,EmpFer,AT3,3.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,3658.0,520.25,972.5,2289.75,1591.0,0.0,0.0,6739.2738,1758.5394622999993,106.39189991499988,?,?,?,?
venda,EmpAgr,AT3,3.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,4813.0,545.25,972.5,2289.75,1591.0,0.0,0.0,6739.2738,1758.5394622999993,109.10189991499988,?,?,?,?
venda,EmpSem,AT3,4.0,Soja,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,4798.0,545.25,972.5,2289.75,1616.0,0.0,0.0,6739.2738,1758.5394622999993,109.43189991499989,?,?,?,?
venda,EmpFer,AT3,4.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,4813.0,545.25,997.5,2289.75,1616.0,0.0,0.0,6739.2738,1758.5394622999993,109.46189991499989,?,?,?,?
venda,EmpAgr,AT3,4.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,5968.0,570.25,997.5,2289.75,1616.0,0.0,0.0,6739.2738,1758.5394622999993,112.17189991499987,?,?,?,?
venda,EmpSem,AT3,5.0,Soja,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,5953.0,570.25,997.5,2289.75,1641.0,0.0,0.0,6739.2738,1758.5394622999993,112.50189991499988,?,?,?,?
venda,EmpFer,AT3,5.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,5968.0,570.25,1022.5,2289.75,1641.0,0.0,0.0,6739.2738,1758.5394622999993,112.53189991499988,?,?,?,?
venda,EmpAgr,AT3,5.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,7123.0,595.25,1022.5,2289.75,1641.0,0.0,0.0,6739.2738,1758.5394622999993,115.24189991499986,?,?,?,?
venda,EmpSem,AT3,6.0,Soja,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,7108.0,595.25,1022.5,2289.75,1666.0,0.0,0.0,6739.2738,1758.5394622999993,115.57189991499988,?,?,?,?
venda,EmpFer,AT3,6.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,7123.0,595.25,1047.5,2289.75,1666.0,0.0,0.0,6739.2738,1758.5394622999993,115.60189991499988,?,?,?,?
venda,EmpAgr,AT3,6.0,SuperPremium,baixo,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,8278.0,620.25,1047.5,2289.75,1666.0,0.0,0.0,6739.2738,1758.5394622999993,118.31189991499986,?,?,?,?
tratamento,PrefeitoAT,?,?,?,?,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,8278.0,620.25,1047.5,2289.75,1666.0,0.0,0.0,5840.961900085,1758.5394622999993,112.39630491924986,?,?,?,Agua
imposto,PrefeitoAT,EmpSem,?,?,?,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,8278.0,620.25,1047.5,2289.75,972.25,0.0,0.0,6534.711900085,1758.5394622999993,112.39630491924986,?,?,?,?
imposto,PrefeitoCD,EmpFer,?,?,?,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,8278.0,620.25,572.5,2289.75,972.25,0.0,0.0,6534.711900085,2233.5394622999993,112.39630491924986,?,?,?,?
imposto,PrefeitoAT,EmpMaq,?,?,?,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,8278.0,620.25,572.5,612.25,972.25,0.0,0.0,8212.211900085,2233.5394622999993,112.39630491924986,?,?,?,?
imposto,PrefeitoCD,EmpAgr,?,?,?,4,3,4076.9000000000005,4998.3,3848.0,-108.0,-2960.85,8278.0,412.75,572.5,612.25,972.25,0.0,0.0,8212.211900085,2441.0394622999993,112.39630491924986,?,?,?,?
imposto,PrefeitoAT,AT1,?,?,?,4,3,4076.9000000000005,4998.3,3848.0,-353.0,-2960.85,8278.0,412.75,572.5,612.25,972.25,0.0,0.0,8457.211900085,2441.0394622999993,112.39630491924986,?,?,?,?
imposto,PrefeitoCD,CD1,?,?,?,4,3,2064.4000000000005,4998.3,3848.0,-353.0,-2960.85,8278.0,412.75,572.5,612.25,972.25,0.0,0.0,8457.211900085,4453.539462299999,112.39630491924986,?,?,?,?
imposto,PrefeitoAT,AT2,?,?,?,4,3,2064.4000000000005,4998.3,3848.0,-353.0,-3598.35,8278.0,412.75,572.5,612.25,972.25,0.0,0.0,9094.711900085,4453.539462299999,112.39630491924986,?,?,?,?
imposto,PrefeitoCD,CD2,?,?,?,4,3,2064.4000000000005,3293.3,3848.0,-353.0,-3598.35,8278.0,412.75,572.5,612.25,972.25,0.0,0.0,9094.711900085,6158.539462299999,112.39630491924986,?,?,?,?
imposto,PrefeitoAT,AT3,?,?,?,4,3,2064.4000000000005,3293.3,3848.0,-353.0,-3598.35,7373.0,412.75,572.5,612.25,972.25,0.0,0.0,9999.711900085,6158.539462299999,112.39630491924986,?,?,?,?
imposto,PrefeitoCD,CD3,?,?,?,4,3,2064.4000000000005,3293.3,2940.5,-353.0,-3598.35,7373.0,412.75,572.5,612.25,972.25,0.0,0.0,9999.711900085,7066.039462299999,112.39630491924986,?,?,?,?
multa,FiscalAT,AT3,?,?,?,4,3,2064.4000000000005,3293.3,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,612.25,972.25,0.0,0.0,10599.711900085,7066.039462299999,112.39630491924986,?,?,?,?
multa,FiscalAT,EmpMaq,?,?,?,4,3,2064.4000000000005,3293.3,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,7066.039462299999,112.39630491924986,?,?,?,?
multa,FiscalCD,CD1,?,?,?,4,3,1854.4000000000005,3293.3,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,7276.039462299999,112.39630491924986,?,?,?,?
selo,FiscalCD,CD2,?,?,?,4,3,1854.4000000000005,3378.55,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,7190.789462299999,112.39630491924986,1.0,?,?,?
selo,FiscalCD,CD2,?,?,?,4,3,1854.4000000000005,3463.8,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,7105.539462299999,112.39630491924986,2.0,?,?,?
selo,FiscalCD,CD2,?,?,?,4,3,1854.4000000000005,3549.05,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,7020.289462299999,112.39630491924986,3.0,?,?,?
selo,FiscalCD,CD2,?,?,?,4,3,1854.4000000000005,3634.3,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6935.039462299999,112.39630491924986,4.0,?,?,?
selo,FiscalCD,CD2,?,?,?,4,3,1854.4000000000005,3719.55,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6849.789462299999,112.39630491924986,5.0,?,?,?
selo,FiscalCD,CD2,?,?,?,4,3,1854.4000000000005,3804.8,2940.5,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6764.539462299999,112.39630491924986,6.0,?,?,?
selo,FiscalCD,CD3,?,?,?,4,3,1854.4000000000005,3804.8,2985.875,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6719.164462299999,112.39630491924986,1.0,?,?,?
selo,FiscalCD,CD3,?,?,?,4,3,1854.4000000000005,3804.8,3031.25,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6673.789462299999,112.39630491924986,2.0,?,?,?
selo,FiscalCD,CD3,?,?,?,4,3,1854.4000000000005,3804.8,3076.625,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6628.414462299999,112.39630491924986,3.0,?,?,?
selo,FiscalCD,CD3,?,?,?,4,3,1854.4000000000005,3804.8,3122.0,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6583.039462299999,112.39630491924986,4.0,?,?,?
selo,FiscalCD,CD3,?,?,?,4,3,1854.4000000000005,3804.8,3167.375,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6537.664462299999,112.39630491924986,5.0,?,?,?
selo,FiscalCD,CD3,?,?,?,4,3,1854.4000000000005,3804.8,3212.75,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,6492.289462299999,112.39630491924986,6.0,?,?,?
transferencia,PrefeitoCD,CD2,?,?,?,4,3,1854.4000000000005,4804.8,3212.75,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,5492.289462299999,112.39630491924986,?,?,?,?
transferencia,PrefeitoCD,CD3,?,?,?,4,3,1854.4000000000005,4804.8,3812.75,-353.0,-3598.35,6773.0,412.75,572.5,456.25,972.25,0.0,0.0,10755.711900085,4892.289462299999,112.39630491924986,?,?,?,?
transferencia,PrefeitoCD,EmpFer,?,?,?,4,3,1854.4000000000005,4804.8,3812.75,-353.0,-3598.35,6773.0,412.75,610.5,456.25,972.25,0.0,0.0,10755.711900085,4854.289462299999,112.39630491924986,?,?,?,?
novaTaxa,AT1,?,?,?,?,4,3,1854.4000000000005,4804.8,3812.75,-353.0,-3598.35,6773.0,412.75,610.5,456.25,972.25,0.0,0.0,10755.711900085,4854.289462299999,112.39630491924986,?,3.0,35.0,?
novaTaxa,CD2,?,?,?,?,4,3,1854.4000000000005,4804.8,3812.75,-353.0,-3598.35,6773.0,412.75,610.5,456.25,972.25,0.0,0.0,10755.711900085,4854.289462299999,112.39630491924986,?,1.0,15.0,?
novaTaxa,CD2,?,?,?,?,4,3,1854.4000000000005,4804.8,3812.75,-353.0,-3598.35,6773.0,412.75,610.5,456.25,972.25,0.0,0.0,10755.711900085,4854.289462299999,112.39630491924986,?,2.0,15.0,?
novaTaxa,CD2,?,?,?,?,4,3,1854.4000000000005,4804.8,3812.75,-353.0,-3598.35,6773.0,412.75,610.5,456.25,972.25,0.0,0.0,10755.711900085,4854.289462299999,112.39630491924986,?,3.0,25.0,?
venda,EmpSem,AT1,1.0,Hortalica,normal,5,3,1854.4000000000005,4804.8,3812.75,-353.0,-3598.35,6773.0,412.75,610.5,456.25,982.25,0.0,0.0,10755.711900085,4854.289462299999,112.50630491924987,?,?,?,?
venda,EmpSem,AT1,2.0,Hortalica,normal,5,3,1854.4000000000005,4804.8,3812.75,-353.0,-3598.35,6773.0,412.75,610.5,456.25,992.25,0.0,0.0,10755.711900085,4854.289462299999,112.61630491924987,?,?,?,?
venda,EmpSem,AT1,3.0,Arroz,baixo,5,3,1854.4000000000005,4804.8,3812.75,-358.0,-3598.35,6773.0,412.75,610.5,456.25,1007.25,0.0,0.0,10755.711900085,4854.289462299999,112.83630491924987,?,?,?,?
venda,EmpAgr,AT1,3.0,SuperPremium,baixo,5,3,1854.4000000000005,4804.8,3812.75,-283.0,-3598.35,6773.0,437.75,610.5,456.25,1007.25,0.0,0.0,10755.711900085,4854.289462299999,114.64630491924987,?,?,?,?
venda,EmpSem,AT1,4.0,Arroz,baixo,5,3,1854.4000000000005,4804.8,3812.75,-288.0,-3598.35,6773.0,437.75,610.5,456.25,1022.25,0.0,0.0,10755.711900085,4854.289462299999,114.86630491924987,?,?,?,?
venda,EmpAgr,AT1,4.0,SuperPremium,baixo,5,3,1854.4000000000005,4804.8,3812.75,-213.0,-3598.35,6773.0,462.75,610.5,456.25,1022.25,0.0,0.0,10755.711900085,4854.289462299999,116.67630491924987,?,?,?,?
venda,EmpSem,AT1,5.0,Arroz,baixo,5,3,1854.4000000000005,4804.8,3812.75,-218.0,-3598.35,6773.0,462.75,610.5,456.25,1037.25,0.0,0.0,10755.711900085,4854.289462299999,116.89630491924987,?,?,?,?
venda,EmpAgr,AT1,5.0,SuperPremium,baixo,5,3,1854.4000000000005,4804.8,3812.75,-143.0,-3598.35,6773.0,487.75,610.5,456.25,1037.25,0.0,0.0,10755.711900085,4854.289462299999,118.70630491924987,?,?,?,?
venda,EmpSem,AT1,6.0,Arroz,baixo,5,3,1854.4000000000005,4804.8,3812.75,-148.0,-3598.35,6773.0,487.75,610.5,456.25,1052.25,0.0,0.0,10755.711900085,4854.289462299999,118.92630491924987,?,?,?,?
venda,EmpAgr,AT1,6.0,SuperPremium,baixo,5,3,1854.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,610.5,456.25,1052.25,0.0,0.0,10755.711900085,4854.289462299999,120.73630491924987,?,?,?,?
venda,EmpSem,CD1,1.0,Soja,normal,5,3,1834.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,610.5,456.25,1082.25,0.0,0.0,10755.711900085,4854.289462299999,121.06630491924987,?,?,?,?
venda,EmpFer,CD1,1.0,SuperPremium,baixo,5,3,1849.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,635.5,456.25,1082.25,0.0,0.0,10755.711900085,4854.289462299999,121.09630491924987,?,?,?,?
venda,EmpSem,CD1,2.0,Soja,normal,5,3,1829.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,635.5,456.25,1112.25,0.0,0.0,10755.711900085,4854.289462299999,121.42630491924989,?,?,?,?
venda,EmpFer,CD1,2.0,SuperPremium,baixo,5,3,1844.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,660.5,456.25,1112.25,0.0,0.0,10755.711900085,4854.289462299999,121.45630491924987,?,?,?,?
aluguel,EmpMaq,CD1,2.0,Maquinas1,baixo,5,3,1899.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,660.5,481.25,1112.25,0.0,0.0,10755.711900085,4854.289462299999,121.48630491924987,?,?,?,?
venda,EmpSem,CD1,3.0,Soja,normal,5,3,1879.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,660.5,481.25,1142.25,0.0,0.0,10755.711900085,4854.289462299999,121.81630491924989,?,?,?,?
venda,EmpFer,CD1,3.0,SuperPremium,baixo,5,3,1894.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,685.5,481.25,1142.25,0.0,0.0,10755.711900085,4854.289462299999,121.84630491924989,?,?,?,?
aluguel,EmpMaq,CD1,3.0,Maquinas1,baixo,5,3,1949.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,685.5,506.25,1142.25,0.0,0.0,10755.711900085,4854.289462299999,121.87630491924988,?,?,?,?
venda,EmpSem,CD1,4.0,Soja,normal,5,3,1929.4000000000005,4804.8,3812.75,-73.0,-3598.35,6773.0,512.75,685.5,506.25,1172.25,0.0,0.0,10755.711900085,4854.289462299999,122.20630491924989,?,?,?,?
