	acao	pessoa1	pessoa2	parcela	objeto	tipo_preco	rodada	jogo	saldo_AgCD1	saldo_AgCD2	saldo_AgCD3	saldo_AgAT1	saldo_AgAT2	saldo_AgAT3	saldo_EmpAgro	saldo_EmpFert	saldo_EmpMaq	saldo_EmpSem	saldo_FiscalAT	saldo_FiscalCD	saldo_PrefeitoAT	saldo_PrefeitoCD	poluicao_mundial	selo	prox_taxa	val_taxa	tratamento	etapa_1	etapa_2
41	selo	EmpSem|FiscalAT	AgAT1|VereadorAT				1	6	354.0	618.0	324.0	321.5999999999999	138.0	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-2.730000000000107	2103.1895	74.394975	4.0					
42	selo	EmpSem|FiscalAT	AgAT1|VereadorAT				1	6	354.0	618.0	324.0	331.4999999999999	138.0	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-12.630000000000107	2103.1895	74.394975	5.0					
43	selo	EmpSem|FiscalAT	AgAT1|VereadorAT				1	6	354.0	618.0	324.0	341.39999999999986	138.0	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-22.530000000000108	2103.1895	74.394975	6.0					
44	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				1	6	354.0	618.0	324.0	341.39999999999986	155.1	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-39.63000000000011	2103.1895	74.394975	1.0					
45	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				1	6	354.0	618.0	324.0	341.39999999999986	172.2	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-56.73000000000011	2103.1895	74.394975	2.0					
46	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				1	6	354.0	618.0	324.0	341.39999999999986	189.29999999999998	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-73.83000000000011	2103.1895	74.394975	3.0					
47	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				1	6	354.0	618.0	324.0	341.39999999999986	206.39999999999998	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-90.93000000000012	2103.1895	74.394975	4.0					
48	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				1	6	354.0	618.0	324.0	341.39999999999986	223.49999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-108.03000000000011	2103.1895	74.394975	5.0					
49	selo	EmpSem|FiscalAT	AgAT2|PrefeitoAT				1	6	354.0	618.0	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2103.1895	74.394975	6.0					
50	selo	EmpFert|FiscalCD	AgCD1|VereadorCD				1	6	362.55	618.0	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2094.6394999999998	74.394975	1.0					
51	selo	EmpFert|FiscalCD	AgCD1|VereadorCD				1	6	371.1	618.0	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2086.0894999999996	74.394975	2.0					
52	selo	EmpFert|FiscalCD	AgCD1|VereadorCD				1	6	379.65000000000003	618.0	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2077.5394999999994	74.394975	3.0					
53	selo	EmpFert|FiscalCD	AgCD1|VereadorCD				1	6	388.20000000000005	618.0	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2068.989499999999	74.394975	4.0					
54	selo	EmpFert|FiscalCD	AgCD1|VereadorCD				1	6	396.75000000000006	618.0	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2060.439499999999	74.394975	5.0					
55	selo	EmpFert|FiscalCD	AgCD1|VereadorCD				1	6	405.30000000000007	618.0	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2051.889499999999	74.394975	6.0					
56	selo	EmpFert|FiscalCD	AgCD2				1	6	405.30000000000007	621.6	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2048.289499999999	74.394975	1.0					
57	selo	EmpFert|FiscalCD	AgCD2				1	6	405.30000000000007	625.2	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2044.689499999999	74.394975	2.0					
58	selo	EmpFert|FiscalCD	AgCD2				1	6	405.30000000000007	628.8000000000001	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2041.0894999999991	74.394975	3.0					
59	selo	EmpFert|FiscalCD	AgCD2				1	6	405.30000000000007	632.4000000000001	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2037.4894999999992	74.394975	4.0					
60	selo	EmpFert|FiscalCD	AgCD2				1	6	405.30000000000007	636.0000000000001	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2033.8894999999993	74.394975	5.0					
61	selo	EmpFert|FiscalCD	AgCD2				1	6	405.30000000000007	639.6000000000001	324.0	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2030.2894999999994	74.394975	6.0					
62	selo	EmpFert|FiscalCD	AgCD3|PrefeitoCD				1	6	405.30000000000007	639.6000000000001	330.3	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2023.9894999999995	74.394975	1.0					
63	selo	EmpFert|FiscalCD	AgCD3|PrefeitoCD				1	6	405.30000000000007	639.6000000000001	336.6	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2017.6894999999995	74.394975	2.0					
64	selo	EmpFert|FiscalCD	AgCD3|PrefeitoCD				1	6	405.30000000000007	639.6000000000001	342.90000000000003	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2011.3894999999995	74.394975	3.0					
65	selo	EmpFert|FiscalCD	AgCD3|PrefeitoCD				1	6	405.30000000000007	639.6000000000001	349.20000000000005	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	2005.0894999999996	74.394975	4.0					
66	selo	EmpFert|FiscalCD	AgCD3|PrefeitoCD				1	6	405.30000000000007	639.6000000000001	355.50000000000006	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	1998.7894999999996	74.394975	5.0					
67	selo	EmpFert|FiscalCD	AgCD3|PrefeitoCD				1	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	1992.4894999999997	74.394975	6.0					
6	troca taxa	AgAT2|PrefeitoAT					1	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	348.0	-3.5	609.0	955.0	555.0	0.0	0.0	-125.13000000000011	1992.4894999999997	74.394975		3.0	25.0%			
461	venda	EmpSem|FiscalAT	AgAT3	1.0	Soja	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	328.0	-3.5	609.0	955.0	585.0	0.0	0.0	-125.13000000000011	1992.4894999999997	74.724975						
462	venda	EmpFert|FiscalCD	AgAT3	1.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	408.0	-3.5	639.0	955.0	585.0	0.0	0.0	-125.13000000000011	1992.4894999999997	77.43497500000001						
463	venda	EmpAgro	AgAT3	1.0	Super premium	baixo	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	513.0	21.5	639.0	955.0	585.0	0.0	0.0	-125.13000000000011	1992.4894999999997	80.144975						
464	venda	EmpSem|FiscalAT	AgAT3	2.0	Soja	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	493.0	21.5	639.0	955.0	615.0	0.0	0.0	-125.13000000000011	1992.4894999999997	80.474975						
465	venda	EmpFert|FiscalCD	AgAT3	2.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	573.0	21.5	669.0	955.0	615.0	0.0	0.0	-125.13000000000011	1992.4894999999997	83.18497500000001						
466	venda	EmpAgro	AgAT3	2.0	Super premium	baixo	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	678.0	46.5	669.0	955.0	615.0	0.0	0.0	-125.13000000000011	1992.4894999999997	85.894975						
467	venda	EmpSem|FiscalAT	AgAT3	3.0	Soja	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	658.0	46.5	669.0	955.0	645.0	0.0	0.0	-125.13000000000011	1992.4894999999997	86.224975						
468	venda	EmpFert|FiscalCD	AgAT3	3.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	738.0	46.5	699.0	955.0	645.0	0.0	0.0	-125.13000000000011	1992.4894999999997	88.93497500000001						
469	venda	EmpAgro	AgAT3	3.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	838.0	76.5	699.0	955.0	645.0	0.0	0.0	-125.13000000000011	1992.4894999999997	91.644975						
470	venda	EmpSem|FiscalAT	AgAT3	4.0	Soja	baixo	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	823.0	76.5	699.0	955.0	670.0	0.0	0.0	-125.13000000000011	1992.4894999999997	91.974975						
471	venda	EmpFert|FiscalCD	AgAT3	4.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	903.0	76.5	729.0	955.0	670.0	0.0	0.0	-125.13000000000011	1992.4894999999997	94.68497500000001						
472	venda	EmpAgro	AgAT3	4.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	1003.0	106.5	729.0	955.0	670.0	0.0	0.0	-125.13000000000011	1992.4894999999997	97.394975						
473	venda	EmpSem|FiscalAT	AgAT3	5.0	Soja	baixo	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	988.0	106.5	729.0	955.0	695.0	0.0	0.0	-125.13000000000011	1992.4894999999997	97.724975						
474	venda	EmpFert|FiscalCD	AgAT3	5.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	1068.0	106.5	759.0	955.0	695.0	0.0	0.0	-125.13000000000011	1992.4894999999997	100.43497500000001						
475	venda	EmpAgro	AgAT3	5.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	1168.0	136.5	759.0	955.0	695.0	0.0	0.0	-125.13000000000011	1992.4894999999997	103.14497499999999						
476	venda	EmpSem|FiscalAT	AgAT3	6.0	Soja	baixo	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	1153.0	136.5	759.0	955.0	720.0	0.0	0.0	-125.13000000000011	1992.4894999999997	103.474975						
477	venda	EmpFert|FiscalCD	AgAT3	6.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	1233.0	136.5	789.0	955.0	720.0	0.0	0.0	-125.13000000000011	1992.4894999999997	106.184975						
478	venda	EmpAgro	AgAT3	6.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	361.80000000000007	341.39999999999986	240.59999999999997	1333.0	166.5	789.0	955.0	720.0	0.0	0.0	-125.13000000000011	1992.4894999999997	108.89497499999999						
479	venda	EmpSem|FiscalAT	AgCD3|PrefeitoCD	1.0	Soja	normal	2	6	405.30000000000007	639.6000000000001	341.80000000000007	341.39999999999986	240.59999999999997	1333.0	166.5	789.0	955.0	750.0	0.0	0.0	-125.13000000000011	1992.4894999999997	109.22497499999999						
480	venda	EmpFert|FiscalCD	AgCD3|PrefeitoCD	1.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	421.80000000000007	341.39999999999986	240.59999999999997	1333.0	166.5	819.0	955.0	750.0	0.0	0.0	-125.13000000000011	1992.4894999999997	111.93497499999998						
481	venda	EmpAgro	AgCD3|PrefeitoCD	1.0	Super premium	baixo	2	6	405.30000000000007	639.6000000000001	526.8000000000001	341.39999999999986	240.59999999999997	1333.0	191.5	819.0	955.0	750.0	0.0	0.0	-125.13000000000011	1992.4894999999997	114.64497499999997						
482	venda	EmpSem|FiscalAT	AgCD3|PrefeitoCD	2.0	Soja	normal	2	6	405.30000000000007	639.6000000000001	506.80000000000007	341.39999999999986	240.59999999999997	1333.0	191.5	819.0	955.0	780.0	0.0	0.0	-125.13000000000011	1992.4894999999997	114.97497499999997						
483	venda	EmpFert|FiscalCD	AgCD3|PrefeitoCD	2.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	586.8000000000001	341.39999999999986	240.59999999999997	1333.0	191.5	849.0	955.0	780.0	0.0	0.0	-125.13000000000011	1992.4894999999997	117.68497499999997						
484	venda	EmpAgro	AgCD3|PrefeitoCD	2.0	Super premium	baixo	2	6	405.30000000000007	639.6000000000001	691.8000000000001	341.39999999999986	240.59999999999997	1333.0	216.5	849.0	955.0	780.0	0.0	0.0	-125.13000000000011	1992.4894999999997	120.39497499999996						
485	venda	EmpSem|FiscalAT	AgCD3|PrefeitoCD	3.0	Soja	normal	2	6	405.30000000000007	639.6000000000001	671.8000000000001	341.39999999999986	240.59999999999997	1333.0	216.5	849.0	955.0	810.0	0.0	0.0	-125.13000000000011	1992.4894999999997	120.72497499999997						
486	venda	EmpFert|FiscalCD	AgCD3|PrefeitoCD	3.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	751.8000000000001	341.39999999999986	240.59999999999997	1333.0	216.5	879.0	955.0	810.0	0.0	0.0	-125.13000000000011	1992.4894999999997	123.43497499999995						
487	venda	EmpAgro	AgCD3|PrefeitoCD	3.0	Super premium	baixo	2	6	405.30000000000007	639.6000000000001	856.8000000000001	341.39999999999986	240.59999999999997	1333.0	241.5	879.0	955.0	810.0	0.0	0.0	-125.13000000000011	1992.4894999999997	126.14497499999995						
488	venda	EmpSem|FiscalAT	AgCD3|PrefeitoCD	4.0	Arroz	normal	2	6	405.30000000000007	639.6000000000001	846.8000000000001	341.39999999999986	240.59999999999997	1333.0	241.5	879.0	955.0	830.0	0.0	0.0	-125.13000000000011	1992.4894999999997	126.36497499999994						
489	venda	EmpFert|FiscalCD	AgCD3|PrefeitoCD	4.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	916.8000000000001	341.39999999999986	240.59999999999997	1333.0	241.5	909.0	955.0	830.0	0.0	0.0	-125.13000000000011	1992.4894999999997	128.17497499999996						
490	venda	EmpAgro	AgCD3|PrefeitoCD	4.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	986.8000000000001	341.39999999999986	240.59999999999997	1333.0	271.5	909.0	955.0	830.0	0.0	0.0	-125.13000000000011	1992.4894999999997	129.98497499999996						
491	venda	EmpSem|FiscalAT	AgCD3|PrefeitoCD	5.0	Arroz	normal	2	6	405.30000000000007	639.6000000000001	976.8000000000001	341.39999999999986	240.59999999999997	1333.0	271.5	909.0	955.0	850.0	0.0	0.0	-125.13000000000011	1992.4894999999997	130.20497499999996						
492	venda	EmpFert|FiscalCD	AgCD3|PrefeitoCD	5.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	1046.8000000000002	341.39999999999986	240.59999999999997	1333.0	271.5	939.0	955.0	850.0	0.0	0.0	-125.13000000000011	1992.4894999999997	132.01497499999996						
493	venda	EmpAgro	AgCD3|PrefeitoCD	5.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	1116.8000000000002	341.39999999999986	240.59999999999997	1333.0	301.5	939.0	955.0	850.0	0.0	0.0	-125.13000000000011	1992.4894999999997	133.82497499999997						
494	venda	EmpSem|FiscalAT	AgCD3|PrefeitoCD	6.0	Arroz	normal	2	6	405.30000000000007	639.6000000000001	1106.8000000000002	341.39999999999986	240.59999999999997	1333.0	301.5	939.0	955.0	870.0	0.0	0.0	-125.13000000000011	1992.4894999999997	134.04497499999997						
495	venda	EmpFert|FiscalCD	AgCD3|PrefeitoCD	6.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	1176.8000000000002	341.39999999999986	240.59999999999997	1333.0	301.5	969.0	955.0	870.0	0.0	0.0	-125.13000000000011	1992.4894999999997	135.85497499999997						
496	venda	EmpAgro	AgCD3|PrefeitoCD	6.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	341.39999999999986	240.59999999999997	1333.0	331.5	969.0	955.0	870.0	0.0	0.0	-125.13000000000011	1992.4894999999997	137.66497499999997						
497	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	1.0	Hortalica	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	341.39999999999986	240.59999999999997	1333.0	331.5	969.0	955.0	880.0	0.0	0.0	-125.13000000000011	1992.4894999999997	137.77497499999998						
498	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	1.0	Comum	baixo	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	366.39999999999986	240.59999999999997	1333.0	331.5	974.0	955.0	880.0	0.0	0.0	-125.13000000000011	1992.4894999999997	138.00497499999997						
499	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	2.0	Hortalica	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	366.39999999999986	240.59999999999997	1333.0	331.5	974.0	955.0	890.0	0.0	0.0	-125.13000000000011	1992.4894999999997	138.114975						
500	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	2.0	Comum	baixo	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	391.39999999999986	240.59999999999997	1333.0	331.5	979.0	955.0	890.0	0.0	0.0	-125.13000000000011	1992.4894999999997	138.34497499999998						
501	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	3.0	Hortalica	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	391.39999999999986	240.59999999999997	1333.0	331.5	979.0	955.0	900.0	0.0	0.0	-125.13000000000011	1992.4894999999997	138.454975						
502	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	3.0	Comum	baixo	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	416.39999999999986	240.59999999999997	1333.0	331.5	984.0	955.0	900.0	0.0	0.0	-125.13000000000011	1992.4894999999997	138.68497499999998						
503	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	4.0	Hortalica	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	416.39999999999986	240.59999999999997	1333.0	331.5	984.0	955.0	910.0	0.0	0.0	-125.13000000000011	1992.4894999999997	138.794975						
504	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	4.0	Comum	baixo	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	441.39999999999986	240.59999999999997	1333.0	331.5	989.0	955.0	910.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.02497499999998						
505	aluguel	EmpMaq	AgAT1|VereadorAT	4.0	Maquinas 2	alto	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	376.39999999999986	240.59999999999997	1333.0	331.5	989.0	1020.0	910.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.08497499999996						
506	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	5.0	Hortalica	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	376.39999999999986	240.59999999999997	1333.0	331.5	989.0	1020.0	920.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.19497499999997						
507	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	5.0	Comum	baixo	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	401.39999999999986	240.59999999999997	1333.0	331.5	994.0	1020.0	920.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.42497499999996						
508	aluguel	EmpMaq	AgAT1|VereadorAT	5.0	Maquinas 2	alto	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	336.39999999999986	240.59999999999997	1333.0	331.5	994.0	1085.0	920.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.48497499999993						
509	venda	EmpSem|FiscalAT	AgAT1|VereadorAT	6.0	Hortalica	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	336.39999999999986	240.59999999999997	1333.0	331.5	994.0	1085.0	930.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.59497499999995						
510	venda	EmpFert|FiscalCD	AgAT1|VereadorAT	6.0	Comum	baixo	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	361.39999999999986	240.59999999999997	1333.0	331.5	999.0	1085.0	930.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.82497499999994						
511	aluguel	EmpMaq	AgAT1|VereadorAT	6.0	Maquinas 2	alto	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	999.0	1150.0	930.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.8849749999999						
512	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	1.0	Hortalica	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	999.0	1150.0	940.0	0.0	0.0	-125.13000000000011	1992.4894999999997	139.99497499999993						
513	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	1.0	Super premium	normal	2	6	475.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1029.0	1150.0	940.0	0.0	0.0	-125.13000000000011	1992.4894999999997	140.90497499999995						
514	aluguel	EmpMaq	AgCD1|VereadorCD	1.0	Maquinas 3	alto	2	6	380.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1029.0	1245.0	940.0	0.0	0.0	-125.13000000000011	1992.4894999999997	140.99497499999993						
515	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	2.0	Hortalica	normal	2	6	380.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1029.0	1245.0	950.0	0.0	0.0	-125.13000000000011	1992.4894999999997	141.10497499999994						
516	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	2.0	Super premium	normal	2	6	450.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1059.0	1245.0	950.0	0.0	0.0	-125.13000000000011	1992.4894999999997	142.01497499999996						
517	aluguel	EmpMaq	AgCD1|VereadorCD	2.0	Maquinas 3	alto	2	6	355.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1059.0	1340.0	950.0	0.0	0.0	-125.13000000000011	1992.4894999999997	142.10497499999994						
518	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	3.0	Hortalica	normal	2	6	355.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1059.0	1340.0	960.0	0.0	0.0	-125.13000000000011	1992.4894999999997	142.21497499999995						
519	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	3.0	Super premium	normal	2	6	425.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1089.0	1340.0	960.0	0.0	0.0	-125.13000000000011	1992.4894999999997	143.12497499999998						
520	aluguel	EmpMaq	AgCD1|VereadorCD	3.0	Maquinas 3	alto	2	6	330.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1089.0	1435.0	960.0	0.0	0.0	-125.13000000000011	1992.4894999999997	143.21497499999998						
521	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	4.0	Hortalica	baixo	2	6	335.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1089.0	1435.0	965.0	0.0	0.0	-125.13000000000011	1992.4894999999997	143.324975						
522	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	4.0	Super premium	normal	2	6	405.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1119.0	1435.0	965.0	0.0	0.0	-125.13000000000011	1992.4894999999997	144.234975						
523	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	5.0	Hortalica	baixo	2	6	410.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1119.0	1435.0	970.0	0.0	0.0	-125.13000000000011	1992.4894999999997	144.344975						
524	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	5.0	Super premium	normal	2	6	480.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1149.0	1435.0	970.0	0.0	0.0	-125.13000000000011	1992.4894999999997	145.25497500000003						
525	venda	EmpSem|FiscalAT	AgCD1|VereadorCD	6.0	Hortalica	baixo	2	6	485.30000000000007	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1149.0	1435.0	975.0	0.0	0.0	-125.13000000000011	1992.4894999999997	145.36497500000002						
526	venda	EmpFert|FiscalCD	AgCD1|VereadorCD	6.0	Super premium	normal	2	6	555.3000000000001	639.6000000000001	1246.8000000000002	296.39999999999986	240.59999999999997	1333.0	331.5	1179.0	1435.0	975.0	0.0	0.0	-125.13000000000011	1992.4894999999997	146.274975						
527	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	1.0	Soja	baixo	2	6	555.3000000000001	639.6000000000001	1246.8000000000002	296.39999999999986	225.59999999999997	1333.0	331.5	1179.0	1435.0	1000.0	0.0	0.0	-125.13000000000011	1992.4894999999997	146.60497500000002						
528	venda	EmpFert|FiscalCD	AgAT2|PrefeitoAT	1.0	Super premium	normal	2	6	555.3000000000001	639.6000000000001	1246.8000000000002	296.39999999999986	305.59999999999997	1333.0	331.5	1209.0	1435.0	1000.0	0.0	0.0	-125.13000000000011	1992.4894999999997	149.314975						
529	aluguel	EmpMaq	AgAT2|PrefeitoAT	1.0	Maquinas 3	alto	2	6	555.3000000000001	639.6000000000001	1246.8000000000002	296.39999999999986	210.59999999999997	1333.0	331.5	1209.0	1530.0	1000.0	0.0	0.0	-125.13000000000011	1992.4894999999997	149.40497499999998						
530	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	2.0	Soja	baixo	2	6	555.3000000000001	639.6000000000001	1246.8000000000002	296.39999999999986	195.59999999999997	1333.0	331.5	1209.0	1530.0	1025.0	0.0	0.0	-125.13000000000011	1992.4894999999997	149.734975						
531	venda	EmpFert|FiscalCD	AgAT2|PrefeitoAT	2.0	Super premium	normal	2	6	555.3000000000001	639.6000000000001	1246.8000000000002	296.39999999999986	275.59999999999997	1333.0	331.5	1239.0	1530.0	1025.0	0.0	0.0	-125.13000000000011	1992.4894999999997	152.44497499999997						
532	aluguel	EmpMaq	AgAT2|PrefeitoAT	2.0	Maquinas 3	alto	2	6	555.3000000000001	639.6000000000001	1246.8000000000002	296.39999999999986	180.59999999999997	1333.0	331.5	1239.0	1625.0	1025.0	0.0	0.0	-125.13000000000011	1992.4894999999997	152.53497499999995						
533	venda	EmpSem|FiscalAT	AgAT2|PrefeitoAT	3.0	Soja	baixo	2	6	555.3000000000001	639.6000000000001	1246.8000000000002	296.39999999999986	165.59999999999997	1333.0	331.5	1239.0	1625.0	1050.0	0.0	0.0	-125.13000000000011	1992.4894999999997	152.86497499999996						
